Date,Open,High,Low,Close,perct
2003-02-19,1059.3,1068.8,1059.3,1064.3,-1.907834101382491
2003-02-20,1064.15,1071.7,1058.35,1065.6,-2.0903202094914377
2003-02-21,1065.6,1069.2,1061.1,1066.15,-1.8729866543948361
2003-02-24,1066.2,1075.5,1066.2,1070.15,-0.5760208110744571
2003-02-25,1070.1,1073.25,1054.9,1055.55,-2.0734762037294843
2003-02-26,1055.6,1059.6,1048.2,1049.65,-3.07045895281189
2003-02-27,1049.6,1057.45,1044.9,1052.95,-1.6761602390512707
2003-02-28,1053.65,1068.65,1053.65,1063.4,0.6959897732115081
2003-03-03,1063.55,1070.85,1057.55,1058.85,2.0430781091890253
2003-03-04,1058.7,1058.7,1045.2,1046.6,0.03823360734082826
2003-03-05,1046.55,1046.55,1029.9,1040.7,0.3374469726185936
2003-03-06,1040.3,1040.75,1029.55,1031.25,-0.3237966363812035
2003-03-07,1031.05,1031.05,1014.3,1017.1,-2.3755818975860166
2003-03-10,1017.1,1021.5,1004.35,1006.7,-4.605325499857855
2003-03-11,1006.65,1016.7,998.95,1014.55,-3.8158892681076964
2003-03-12,1014.25,1017.75,1000.05,1001.7,-4.363185029597105
2003-03-13,1001.5,1006.4,994.2,999.65,-6.012598721323798
2003-03-17,999.7,1000.85,982.7,993.0,-6.099290780141843
2003-03-19,993.35,1011.45,992.9,1003.9,-4.262826625977496
2003-03-20,1003.45,1028.9,1001.75,1025.25,-2.170801526717554
2003-03-21,1025.55,1033.7,1022.05,1030.55,-1.3308439848724305
2003-03-22,1030.6,1039.8,1030.6,1037.15,0.11100386100386572
2003-03-24,1037.15,1038.55,1011.95,1013.9,-4.186354186354194
2003-03-25,1013.5,1013.5,998.4,1011.3,-4.531294250920411
2003-03-26,1011.55,1019.9,1004.85,1013.85,-4.74020482946537
2003-03-27,1013.9,1013.9,999.6,1002.7,-5.9027777777777715
2003-03-28,1002.8,1006.3,996.75,1000.6,-6.148290578248847
2003-03-31,1000.6,1000.6,974.1,978.2,-8.592253422417414
2003-04-01,977.4,992.05,973.5,984.3,-6.750035526502771
2003-04-02,984.45,1002.1,984.45,999.4,-4.787310055732874
2003-04-03,999.55,1010.75,999.55,1009.15,-4.1597416781423675
2003-04-04,1009.15,1018.25,1002.75,1016.95,-4.368064698138056
2003-04-07,1017.05,1033.45,1017.05,1031.5,-2.582990980781034
2003-04-08,1032.0,1032.0,1016.6,1018.1,-2.7231033823810264
2003-04-09,1018.0,1018.0,1002.3,1004.85,-3.4447967714038725
2003-04-10,1003.8,1003.8,958.2,962.2,-6.695757575757568
2003-04-11,958.9,965.15,935.7,949.8,-6.616851833644688
2003-04-15,951.8,964.2,938.8,951.2,-5.513062481374789
2003-04-16,950.65,961.75,949.0,958.65,-5.5098319451973765
2003-04-17,958.65,958.65,936.7,940.7,-6.089647599081559
2003-04-21,941.5,949.7,941.5,947.2,-5.24683639273745
2003-04-22,947.1,951.4,937.85,943.5,-4.984894259818731
2003-04-23,943.75,951.2,931.5,934.2,-6.942922601852757
2003-04-24,934.2,943.15,927.8,929.7,-9.319678127286025
2003-04-25,929.45,931.35,921.1,924.3,-10.310028625491242
2003-04-28,922.85,931.05,920.0,929.5,-10.379405100515854
2003-04-29,929.75,936.9,929.75,932.3,-8.048130979386528
2003-04-30,935.25,935.55,929.85,934.05,-7.638682883417374
2003-05-02,930.9,940.2,930.8,938.3,-7.451792671499732
2003-05-05,937.45,948.95,936.65,945.4,-5.714570659220115
2003-05-06,945.85,955.0,943.2,951.85,-4.872076753947624
2003-05-07,950.4,956.65,948.9,950.15,-2.8675117562870724
2003-05-08,950.15,951.3,938.7,941.55,-4.343188052423045
2003-05-09,941.6,941.65,935.8,937.85,-6.158695217130273
2003-05-12,938.5,944.45,934.0,936.0,-7.2486746271614635
2003-05-13,936.9,945.8,936.7,944.2,-7.153744038546634
2003-05-14,944.2,953.45,943.15,952.15,-7.692680562287933
2003-05-15,952.15,961.6,951.15,959.85,-5.721441901581386
2003-05-16,959.85,974.4,959.85,973.1,-3.1596755734686752
2003-05-19,973.7,979.85,964.6,966.55,0.4520889627935816
2003-05-20,964.65,974.05,959.8,971.55,2.2899557801642487
2003-05-21,972.05,980.75,965.55,968.0,1.7661900756938564
2003-05-22,967.95,972.4,960.05,963.25,0.47984144369685566
2003-05-23,963.5,972.9,962.4,967.9,2.8914638035505362
2003-05-26,967.85,983.9,967.1,982.45,3.721494932432435
2003-05-27,982.35,990.0,974.25,976.85,3.5347111817700068
2003-05-28,977.65,992.25,977.55,990.8,6.05865981588525
2003-05-29,990.8,1004.85,989.5,1002.6,7.841239109390116
2003-05-30,1000.05,1013.85,994.65,1006.8,8.925673482635517
2003-06-02,1006.85,1020.5,1004.7,1015.15,9.214631522323828
2003-06-03,1015.9,1016.9,1007.65,1010.65,8.403947227287361
2003-06-04,1010.7,1022.75,1010.1,1021.05,9.3142765376586
2003-06-05,1021.1,1038.3,1021.1,1035.05,10.311201108387507
2003-06-06,1036.2,1048.85,1035.95,1046.4,10.68330865242227
2003-06-09,1046.0,1057.05,1039.85,1052.1,10.53212165782422
2003-06-10,1052.0,1056.55,1033.95,1037.8,9.22485923275272
2003-06-11,1038.0,1048.25,1035.0,1044.1,10.891614890340378
2003-06-12,1044.2,1052.6,1043.1,1051.3,12.096817188249702
2003-06-13,1050.95,1059.45,1050.95,1056.2,12.84188034188034
2003-06-16,1056.5,1059.8,1045.55,1051.8,11.395890701122639
2003-06-17,1052.3,1083.2,1052.3,1081.95,13.632305834164796
2003-06-18,1082.8,1093.2,1080.9,1086.75,13.22081575246132
2003-06-19,1085.95,1097.0,1078.9,1092.55,12.275202959613594
2003-06-20,1092.65,1101.6,1081.35,1100.25,13.832703947028094
2003-06-23,1100.6,1106.15,1087.65,1089.2,12.109515722299435
2003-06-24,1089.2,1092.65,1079.1,1085.35,12.12293388429751
2003-06-25,1085.65,1109.75,1084.35,1106.65,14.887100960290695
2003-06-26,1106.8,1118.9,1106.8,1116.35,15.337328236388046
2003-06-27,1117.45,1126.8,1109.35,1125.55,14.565626749452903
2003-06-30,1125.6,1141.3,1125.5,1134.15,16.10277934176179
2003-07-01,1133.95,1139.0,1125.75,1130.7,14.119903108599118
2003-07-03,1133.8,1150.75,1126.35,1144.65,14.168162776780363
2003-07-04,1145.6,1148.85,1134.0,1138.45,13.076082638061195
2003-07-07,1138.9,1145.75,1134.6,1140.55,12.352854257991424
2003-07-08,1141.45,1153.15,1141.3,1145.9,13.382476623954886
2003-07-09,1146.35,1155.3,1137.15,1141.05,11.752607609813424
2003-07-10,1146.0,1163.6,1146.0,1162.35,12.298922757354717
2003-07-11,1162.3,1170.75,1157.45,1161.65,11.013952599388375
2003-07-14,1161.2,1173.95,1161.2,1171.5,11.34873110921015
2003-07-15,1171.5,1175.55,1148.8,1159.85,11.760454808248213
2003-07-16,1158.7,1170.45,1148.6,1168.75,11.9385116368164
2003-07-17,1168.85,1175.95,1145.65,1152.0,9.57861695044231
2003-07-18,1151.85,1162.6,1130.45,1140.0,7.934103389509545
2003-07-21,1140.0,1146.4,1112.55,1115.8,6.084806997528048
2003-07-22,1115.35,1118.25,1089.3,1109.2,2.5186006747076988
2003-07-23,1109.6,1124.7,1109.6,1119.05,2.972164711295136
2003-07-24,1119.95,1144.35,1118.55,1139.45,4.292709715802488
2003-07-25,1135.5,1164.7,1135.05,1162.75,5.680527152919808
2003-07-28,1163.25,1180.6,1163.25,1169.2,7.3448402497245695
2003-07-29,1169.25,1177.25,1154.8,1174.75,8.236974247938463
2003-07-30,1175.3,1187.7,1168.45,1183.0,6.899200289160973
2003-07-31,1183.3,1198.5,1181.9,1185.85,6.225646078738748
2003-08-01,1185.8,1198.8,1180.3,1195.75,6.236950824041585
2003-08-04,1196.05,1206.1,1185.95,1203.6,6.123528633778591
2003-08-05,1203.9,1218.5,1181.0,1184.45,4.753692402936238
2003-08-06,1184.1,1191.05,1164.75,1171.05,2.3063818634516906
2003-08-07,1170.75,1199.7,1170.75,1196.95,5.138565593570206
2003-08-08,1199.7,1224.5,1199.7,1222.65,7.19828153084039
2003-08-11,1222.6,1240.35,1215.75,1232.85,7.587922157256301
2003-08-12,1233.95,1249.35,1229.8,1234.75,8.211734805661465
2003-08-13,1235.35,1249.35,1229.3,1246.9,7.274056867552829
2003-08-14,1247.0,1260.35,1243.4,1247.75,7.41187104549563
2003-08-18,1247.9,1285.7,1247.9,1281.4,9.381135296628258
2003-08-19,1286.05,1307.6,1268.1,1277.7,10.160796654739855
2003-08-20,1280.8,1292.95,1280.8,1287.4,10.151871657754015
2003-08-21,1288.2,1304.15,1287.0,1300.95,12.929687500000014
2003-08-22,1301.5,1319.45,1298.8,1311.15,15.01315789473685
2003-08-25,1311.95,1332.55,1245.85,1271.1,13.918264922029039
2003-08-26,1270.2,1322.95,1269.5,1318.2,18.842408943382623
2003-08-27,1318.75,1346.3,1318.75,1340.3,19.771234529288236
2003-08-28,1340.2,1349.0,1328.35,1341.05,17.692746500504626
2003-08-29,1341.2,1365.8,1340.8,1356.55,16.66738335841754
2003-09-01,1356.7,1379.4,1356.65,1375.95,17.683031132398213
2003-09-02,1375.95,1388.95,1366.9,1385.45,17.935731006597152
2003-09-03,1387.2,1394.95,1353.6,1359.35,14.907016060862205
2003-09-04,1358.9,1382.6,1355.8,1372.7,15.756630265210617
2003-09-05,1373.0,1400.9,1372.75,1398.4,16.94752247543383
2003-09-08,1398.4,1420.25,1398.35,1417.35,17.759222333001006
2003-09-09,1417.8,1430.7,1397.65,1407.05,18.7935328633543
2003-09-10,1407.0,1414.1,1389.65,1409.55,20.36633790188293
2003-09-11,1409.65,1422.4,1399.6,1403.15,17.227118927273494
2003-09-12,1405.55,1415.65,1367.15,1372.1,12.223449065554306
2003-09-15,1371.75,1371.85,1322.65,1329.25,7.819280528855927
2003-09-16,1330.15,1362.1,1299.5,1357.95,9.977728285077944
2003-09-17,1357.95,1377.45,1332.2,1341.6,7.594835191274356
2003-09-18,1341.45,1342.6,1299.25,1302.35,4.375876577840103
2003-09-19,1303.2,1331.05,1285.25,1322.15,3.1801154986733167
2003-09-22,1319.25,1333.55,1300.25,1302.9,1.9722939657196576
2003-09-23,1302.85,1333.7,1290.55,1328.2,3.169178188597172
2003-09-24,1324.85,1373.9,1322.65,1372.05,5.465236942234512
2003-09-25,1371.45,1377.25,1352.8,1357.2,3.512183960645231
2003-09-26,1357.55,1389.3,1357.35,1386.95,9.114153095743859
2003-09-29,1386.9,1422.35,1386.1,1399.95,6.201638598088309
2003-09-30,1400.7,1418.1,1399.8,1417.1,5.730060434231149
2003-10-01,1416.6,1430.9,1407.95,1420.85,5.950561127474742
2003-10-03,1420.85,1451.2,1420.85,1449.3,6.8371973019792875
2003-10-06,1449.45,1481.05,1423.75,1478.9,7.482103274101519
2003-10-07,1478.95,1498.45,1467.75,1477.85,6.669313219531546
2003-10-08,1477.85,1493.05,1460.6,1478.6,8.772575127818442
2003-10-09,1487.85,1505.05,1478.4,1502.1,9.42667735120564
2003-10-10,1507.1,1527.25,1505.1,1523.1,8.917334096109812
2003-10-13,1523.35,1550.9,1516.05,1546.75,9.12971390270576
2003-10-14,1548.7,1562.85,1513.75,1520.8,8.084289826232194
2003-10-15,1521.45,1543.85,1503.0,1537.0,9.041892802667519
2003-10-16,1537.3,1563.4,1537.3,1555.7,10.871966646474007
2003-10-17,1565.2,1574.1,1552.15,1569.45,14.38306245900445
2003-10-20,1569.7,1574.1,1536.5,1542.7,16.057927402670686
2003-10-21,1546.2,1549.65,1496.95,1506.5,10.939283478773149
2003-10-22,1506.75,1522.65,1483.0,1494.1,11.367024448419798
2003-10-23,1494.75,1503.0,1466.25,1470.45,12.907436556993133
2003-10-24,1485.8,1512.55,1434.75,1506.05,13.909163105547776
2003-10-25,1506.05,1533.05,1506.05,1521.95,16.812495203008666
2003-10-27,1522.05,1524.05,1482.0,1485.3,11.828037946092437
2003-10-28,1485.45,1500.8,1471.3,1481.75,7.995335446958933
2003-10-29,1481.3,1501.7,1477.1,1498.45,10.407456528146184
2003-10-30,1499.25,1524.25,1495.8,1516.85,9.365874761166566
2003-10-31,1517.1,1559.75,1515.55,1555.9,11.139683560127153
2003-11-03,1556.5,1605.6,1556.5,1601.65,13.023075294615765
2003-11-04,1601.3,1626.4,1601.3,1618.7,13.9247633458845
2003-11-05,1618.7,1627.6,1592.55,1609.15,11.029462499137523
2003-11-06,1610.55,1630.25,1605.4,1612.2,9.01345594698762
2003-11-07,1612.1,1624.5,1585.35,1592.05,7.727441891937616
2003-11-10,1603.55,1603.65,1568.1,1594.5,7.838495874475868
2003-11-11,1594.5,1608.85,1590.95,1601.15,6.594101591105812
2003-11-12,1601.3,1617.75,1598.0,1603.8,5.298404569627735
2003-11-13,1610.4,1616.15,1573.6,1579.95,2.146436075642484
2003-11-14,1577.2,1580.3,1544.75,1550.45,1.9496317727511752
2003-11-15,1549.65,1571.3,1542.0,1562.8,1.6785946649316799
2003-11-17,1563.1,1584.75,1554.4,1579.9,1.5555698399434306
2003-11-18,1579.15,1591.25,1557.2,1564.4,-0.3217687724999223
2003-11-19,1563.95,1564.0,1534.35,1540.6,-0.13612497569197046
2003-11-20,1542.85,1558.15,1517.9,1522.3,1.0487885828078305
2003-11-21,1520.4,1547.0,1509.15,1540.7,3.11893447560405
2003-11-24,1541.35,1554.05,1536.5,1543.9,4.995069536536434
2003-11-25,1543.95,1572.05,1543.95,1568.65,4.156568507021689
2003-11-27,1568.85,1602.6,1568.7,1598.35,5.019875817208174
2003-11-28,1598.55,1618.95,1598.55,1615.25,8.749074261092034
2003-12-01,1615.85,1660.55,1615.7,1657.65,11.871098363421638
2003-12-02,1657.65,1671.85,1639.65,1658.5,10.681037071640702
2003-12-03,1660.7,1676.2,1655.9,1670.5,10.129544780301273
2003-12-04,1670.65,1683.75,1656.1,1675.2,7.667587891252651
2003-12-05,1675.5,1688.25,1642.05,1645.8,2.7565323260387657
2003-12-08,1644.85,1654.35,1631.85,1646.25,1.701983072836228
2003-12-09,1646.4,1677.9,1646.4,1675.85,4.145045520927184
2003-12-10,1675.75,1697.3,1672.65,1686.9,4.633420171194629
2003-12-11,1688.35,1701.7,1678.35,1695.4,6.491630287993473
2003-12-12,1695.8,1705.95,1686.45,1698.9,6.547507055503289
2003-12-15,1699.7,1728.0,1699.7,1723.95,7.669487555819245
2003-12-16,1723.9,1740.3,1711.3,1736.25,8.258511036288809
2003-12-17,1736.35,1746.2,1725.4,1733.25,9.70283869742714
2003-12-18,1733.2,1759.0,1725.85,1756.1,13.26389112838207
2003-12-19,1757.0,1783.7,1755.4,1778.55,13.80534937292039
2003-12-22,1778.85,1794.3,1778.4,1789.15,13.244509146148502
2003-12-23,1789.1,1800.9,1751.05,1780.3,13.800818205062626
2003-12-24,1788.45,1815.6,1780.3,1808.7,17.402310788004698
2003-12-26,1804.7,1840.35,1804.7,1837.05,20.675950863824482
2003-12-29,1838.05,1876.0,1837.65,1874.05,21.636269228272866
2003-12-30,1878.9,1914.4,1858.55,1873.25,21.33234017747263
2003-12-31,1868.9,1895.65,1852.5,1879.75,19.832339910113788
2004-01-01,1880.35,1917.05,1880.35,1912.25,19.639002721556608
2004-01-02,1912.25,1951.7,1911.05,1946.05,20.47980188825258
2004-01-05,1946.3,1969.2,1930.75,1955.0,17.93804482248966
2004-01-06,1955.1,1979.05,1908.75,1926.7,16.171239071450103
2004-01-07,1927.95,1930.95,1888.1,1916.75,14.741095480395089
2004-01-08,1918.1,1973.45,1918.1,1968.55,17.511341929321873
2004-01-09,1969.0,2014.65,1957.45,1971.9,19.81407218374045
2004-01-12,1972.0,1980.55,1936.75,1945.6,18.18375094912679
2004-01-13,1944.7,1967.85,1926.1,1963.6,17.17039114479219
2004-01-14,1987.4,1995.2,1970.1,1982.15,17.50251941431027
2004-01-15,1983.2,2000.3,1933.25,1944.45,14.689748731862679
2004-01-16,1944.15,1953.05,1887.1,1900.65,11.875331096591907
2004-01-19,1901.9,1943.1,1874.95,1935.35,12.26253661649119
2004-01-20,1928.8,1957.65,1876.85,1893.25,9.042476601871854
2004-01-21,1895.45,1899.55,1811.35,1824.6,5.270445694504545
2004-01-22,1824.7,1854.55,1756.25,1770.5,0.8199988611127083
2004-01-23,1771.1,1858.5,1771.1,1847.55,3.8795648140339125
2004-01-27,1847.9,1911.3,1844.65,1904.7,6.458374088254203
2004-01-28,1903.9,1918.45,1846.35,1863.1,4.650901533449428
2004-01-29,1863.0,1883.1,1827.25,1843.6,1.9295626693204895
2004-01-30,1843.7,1860.4,1804.3,1809.75,-1.4860782232383372
2004-02-03,1809.3,1815.95,1755.65,1769.0,-5.605506790106986
2004-02-04,1769.1,1829.65,1761.75,1822.2,-2.725210196183099
2004-02-05,1823.5,1846.75,1787.15,1804.5,-4.003191913818327
2004-02-06,1804.35,1837.95,1797.95,1833.65,-4.110341221074648
2004-02-09,1834.9,1885.2,1833.05,1880.7,-3.3580843246576393
2004-02-10,1880.85,1897.0,1861.65,1880.75,-3.7979539641943774
2004-02-11,1891.8,1894.8,1874.5,1891.5,-1.8269580111070667
2004-02-12,1892.2,1906.1,1869.25,1885.3,-1.6407982261640797
2004-02-13,1875.6,1916.2,1873.25,1913.6,-2.7913946813644515
2004-02-16,1914.45,1929.5,1909.45,1913.55,-2.9590750038034486
2004-02-17,1913.55,1926.15,1905.5,1920.1,-1.31064967105263
2004-02-18,1920.0,1935.8,1912.6,1916.45,-2.4012018741087786
2004-02-19,1916.65,1919.7,1851.8,1858.3,-6.248265772015245
2004-02-20,1858.25,1872.85,1831.15,1852.65,-4.721129368201801
2004-02-23,1853.0,1867.25,1800.2,1808.2,-4.864125430773683
2004-02-24,1808.4,1826.85,1780.35,1821.35,-5.8904074198465395
2004-02-25,1833.65,1834.1,1779.0,1786.8,-5.622606628812889
2004-02-26,1787.45,1818.6,1760.55,1765.8,-3.2226241367971085
2004-02-27,1765.9,1807.45,1763.95,1800.3,1.6831403558316822
2004-03-01,1798.35,1856.45,1795.35,1852.7,0.2787475305133853
2004-03-03,1852.45,1868.25,1842.45,1860.4,-2.3258255893316573
2004-03-04,1859.3,1867.95,1831.2,1843.85,-1.0332241962320836
2004-03-05,1843.9,1871.1,1843.9,1867.7,1.307224994575833
2004-03-08,1868.15,1891.95,1867.95,1885.25,4.171846940185105
2004-03-09,1884.5,1898.7,1843.0,1866.05,5.4861503674392225
2004-03-10,1866.3,1866.4,1835.8,1844.35,1.2155636044341946
2004-03-11,1843.95,1843.95,1798.45,1805.4,0.04987531172069737
2004-03-12,1805.2,1820.95,1775.9,1812.2,-1.1697979439914974
2004-03-15,1812.45,1836.0,1751.8,1763.4,-6.237039400223324
2004-03-16,1763.35,1769.5,1730.1,1749.35,-6.986574504851788
2004-03-17,1749.6,1765.05,1738.85,1749.85,-7.488765530002652
2004-03-18,1750.0,1754.95,1708.3,1716.65,-8.945525910995585
2004-03-19,1716.3,1738.6,1703.55,1725.1,-9.85054347826086
2004-03-22,1726.3,1726.35,1678.4,1685.0,-11.943769433774918
2004-03-23,1685.15,1710.45,1669.7,1696.4,-11.650434873183684
2004-03-24,1697.4,1700.65,1676.4,1692.1,-11.706540739387933
2004-03-25,1691.95,1720.65,1691.95,1704.45,-8.279072270354632
2004-03-26,1704.45,1755.45,1703.8,1747.5,-5.675653793215133
2004-03-29,1747.35,1766.15,1739.5,1762.05,-2.552261917929428
2004-03-30,1762.15,1775.4,1746.25,1750.15,-3.9091882394926785
2004-03-31,1744.6,1775.3,1740.2,1771.9,-0.8338929930602177
2004-04-01,1771.45,1823.05,1771.45,1819.65,3.0496092422697956
2004-04-02,1856.1,1856.3,1809.0,1841.1,2.2662889518413607
2004-04-05,1841.1,1878.8,1840.0,1856.6,0.2105035893560654
2004-04-06,1870.8,1876.15,1836.9,1851.15,-0.49720490217157476
2004-04-07,1856.4,1865.2,1833.95,1848.7,0.2630365810667854
2004-04-08,1854.0,1864.95,1839.7,1853.55,-0.757616319537405
2004-04-12,1860.3,1873.75,1828.95,1838.2,-2.4956902267603738
2004-04-13,1838.5,1885.15,1819.8,1878.45,0.6645052383376822
2004-04-15,1878.5,1884.5,1855.0,1861.95,0.9542657304741624
2004-04-16,1863.85,1882.55,1861.8,1868.95,3.519995568849012
2004-04-17,1869.2,1875.95,1864.95,1868.1,3.084648493543753
2004-04-19,1868.2,1876.2,1837.4,1844.05,4.573551094476571
2004-04-20,1844.4,1851.0,1832.0,1844.25,5.4248720953496985
2004-04-21,1844.35,1876.0,1838.6,1873.35,7.057747806954879
2004-04-22,1873.55,1894.6,1871.0,1889.55,10.071942446043153
2004-04-23,1890.85,1912.35,1885.75,1892.45,9.700886905106955
2004-04-27,1890.05,1893.1,1814.0,1817.25,7.848664688427306
2004-04-28,1819.0,1833.95,1801.8,1816.55,7.082645602452246
2004-04-29,1816.7,1818.9,1793.1,1808.95,6.905620235210691
2004-04-30,1820.55,1841.45,1788.3,1796.1,5.3771011176625905
2004-05-03,1796.1,1801.45,1742.8,1766.7,1.0987124463519393
2004-05-04,1769.1,1803.15,1768.8,1793.1,1.7621520388184138
2004-05-05,1789.45,1814.35,1788.1,1809.9,3.413993086306874
2004-05-06,1810.3,1837.95,1810.3,1832.8,3.4369885433715126
2004-05-07,1832.85,1833.15,1796.95,1804.45,-0.8353254746791947
2004-05-10,1804.4,1804.4,1753.8,1769.1,-3.9107055564608117
2004-05-11,1768.7,1768.7,1692.9,1699.45,-8.46439728536032
2004-05-12,1699.25,1721.35,1689.85,1711.1,-7.565567350025674
2004-05-13,1707.95,1750.3,1625.1,1717.5,-7.096878887867149
2004-05-14,1717.05,1722.8,1566.95,1582.4,-14.628685495400703
2004-05-17,1582.5,1583.8,1292.2,1388.75,-24.45054945054946
2004-05-18,1392.95,1517.6,1389.65,1503.95,-19.936649897521903
2004-05-19,1508.05,1576.05,1508.05,1567.85,-15.795268401407142
2004-05-20,1566.5,1591.05,1531.3,1543.85,-17.394793868214776
2004-05-21,1545.05,1566.15,1498.1,1560.2,-16.481987045661356
2004-05-24,1563.65,1613.6,1563.05,1608.85,-12.754534855345582
2004-05-25,1608.9,1621.45,1566.4,1606.7,-12.880574759387287
2004-05-26,1608.15,1625.7,1587.0,1598.8,-14.655563562601756
2004-05-27,1590.15,1606.0,1576.05,1586.4,-16.0435024212114
2004-05-28,1586.35,1587.1,1504.0,1508.75,-20.275304499458386
2004-05-31,1507.05,1509.05,1456.2,1483.6,-18.360159581785666
2004-06-01,1483.9,1529.6,1483.9,1507.9,-16.99099942198123
2004-06-02,1508.0,1543.3,1508.0,1535.2,-15.133088255617906
2004-06-03,1535.8,1566.5,1484.5,1495.1,-16.758532375702913
2004-06-04,1494.85,1527.0,1480.8,1521.1,-13.901624497651
2004-06-07,1521.6,1557.5,1521.6,1542.55,-13.973007640399302
2004-06-08,1542.6,1557.0,1526.45,1550.55,-14.329520968009291
2004-06-09,1550.45,1561.6,1541.6,1548.3,-15.52269751200349
2004-06-10,1547.7,1552.75,1535.0,1544.75,-14.392197068358783
2004-06-11,1544.95,1547.4,1504.8,1508.45,-14.733480300717872
2004-06-14,1508.15,1509.6,1474.65,1481.35,-12.833563800052957
2004-06-15,1481.45,1507.85,1481.0,1501.0,-12.278651160072457
2004-06-16,1500.95,1525.2,1490.45,1494.75,-12.969432314410483
2004-06-17,1494.7,1519.2,1482.2,1512.05,-4.445778564206279
2004-06-18,1511.95,1515.05,1485.05,1491.2,7.377137713771376
2004-06-21,1490.75,1499.8,1478.85,1482.0,-1.4594900096412857
2004-06-22,1482.85,1489.6,1467.65,1474.7,-5.94125713556781
2004-06-23,1474.8,1481.45,1442.55,1446.1,-6.331573663244484
2004-06-24,1445.35,1474.3,1437.9,1470.75,-5.733239328291248
2004-06-25,1471.5,1494.0,1459.55,1488.5,-7.4804984927121865
2004-06-28,1488.6,1516.95,1488.6,1514.35,-5.747806062114904
2004-06-29,1514.35,1528.5,1503.3,1518.3,-5.035026269702286
2004-06-30,1518.7,1532.15,1501.7,1505.6,-5.0932929904185755
2004-07-01,1506.65,1539.15,1504.55,1537.2,1.8856669428334811
2004-07-05,1537.55,1546.0,1522.9,1526.85,2.9152062550552813
2004-07-06,1526.65,1561.0,1524.15,1558.25,3.339080840904572
2004-07-07,1558.05,1578.5,1551.35,1566.8,2.0583637311099494
2004-07-08,1567.25,1586.55,1504.5,1518.15,1.5417028961273616
2004-07-09,1517.45,1557.75,1472.55,1553.2,2.110314903688135
2004-07-12,1548.6,1562.8,1537.7,1556.95,0.9335191727982988
2004-07-13,1560.0,1569.75,1530.6,1539.3,-0.7255489987423829
2004-07-14,1535.1,1552.25,1519.35,1522.75,-1.650196990247366
2004-07-15,1523.1,1543.25,1517.8,1539.4,-0.3463343583104006
2004-07-16,1538.15,1562.0,1533.65,1558.8,3.337863369684115
2004-07-19,1559.2,1582.35,1556.55,1571.6,6.092415701893543
2004-07-20,1571.7,1581.05,1555.55,1566.1,4.337108594270475
2004-07-21,1566.15,1600.7,1562.9,1581.4,5.796956012711149
2004-07-22,1581.6,1609.55,1580.95,1598.1,5.690949373367275
2004-07-23,1587.6,1610.85,1587.6,1601.6,7.403433476394852
2004-07-26,1602.15,1620.35,1584.65,1618.0,9.176788124156545
